Cruise_number,Cruise_ID_1,Cruise_ID_2,Leg,Day,Month,Year,Latitude,Longitude,Hydro_cast_no,Depth_target,Depth_real,O2_ml_L,q_O2_ml_L,O2_umol_kg,q_O2_umol_kg,NO3_UDO,q_NO3_UDO,PO4_UDO,q_PO4_UDO,SiO4_UDO,q_SiO4_UDO,NH4_USF,q_NH4_USF,NO2_USF,q_NO2_USF,NO3_NO2_USF,q_NO3_NO3_USF,PO4_USF,q_PO4_USF,SiO4_USF,q_SiO4_USF,pH,q_pH,Alkalinity_mol_kg,q_Alkalinity_mol_kg,Alkalinity_umol_kg,q_Alkalinity_umol_kg,TCO2,q_TCO2,fCO2,q_fCO2,pH_corrected,q_pH_corrected,TCO2_corrected,q_TCO2_corrected,fCO2_corrected,q_fCO2_corrected,Salinity_bottles,q_Salinity_bottles,Salinity_CTD,q_Salinity_CTD,Temperature,q_Temperature,Sigma_t,q_Sigma_t,TPP,q_TPP,PIP,q_PIP,POC_ug_kg,q_POC_ug_kg,PON_ug_kg,q_PON_ug_kg,POC_ug_L,q_POC_ug_L,PN_ug_L,q_PN_ug_L,C_N_particulate,q_C_N_particulate,DON,q_DON,DOP,q_DOP,DOC,q_DOC,TOC,q_TOC,PrimaryProductivity,q_PrimaryProductivity,Chlorophyll,q_Chlorophyll,Phaeopigments,q_Phaeopigments,Total_Prokaryotes,Bact_Biomass_mgC_m3,Bact_Biomass_uMC,Bio_cast_no,ISO_DateTime_start_hc_local,ISO_DateTime_end_hc_local,ISO_DateTime_start_bc_local,ISO_DateTime_end_bc_local,ISO_DateTime_start_hc_UTC,ISO_DateTime_end_hc_UTC,ISO_DateTime_start_bc_UTC,ISO_DateTime_end_bc_UTC
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,3,200,203.26,0.313627,0,13.647,0,9.33,0,1.885,0,27.05,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.66546,0,0.002397,0,2397,0,2267.4,0,864,0,7.6706,0,2265.34,0,852.481,0,36.415,0,36.42,0,17.96,0,26.3712,0,nd,0,nd,0,48.865,0,7.485,0,7.61646,0,47.6871,0,7.30458,0,nd,0,nd,0,229.7,1,nd,0,nd,0,nd,0,nd,0,0.7665,2.6380,0.2198,nd,1997-03-13T19:15:00,1997-03-13T20:00:00,nd,nd,1997-03-13T23:15:00,1997-03-14T00:00:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,3,250,250.16,0,0,0,0,1.68,0,2.73,0,35.4,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.63983,0,0.00242068,0,2420.68,0,2299.9,0,927.5,0,7.64501,0,2297.82,0,914.907,0,36.388,0,36.3894,0,17.8008,0,26.3868,0,nd,0,nd,0,64.94,0,8.98,0,8.4369,0,63.3746,0,8.76354,0,nd,0,nd,0,94.3,1,nd,0,nd,0,nd,0,nd,0,1.1680,4.1629,0.3469,nd,1997-03-13T19:15:00,1997-03-13T20:00:00,nd,nd,1997-03-13T23:15:00,1997-03-14T00:00:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,3,260,258.04,0,0,0,0,0.45,0,2.715,0,35.07,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,0.00242079,0,2420.79,0,nd,0,nd,0,nd,0,nd,0,nd,0,36.392,0,36.3876,0,17.7948,0,26.3876,0,nd,0,nd,0,54.745,0,7.765,0,8.22526,0,53.4254,0,7.57783,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.0585,3.7726,0.3144,nd,1997-03-13T19:15:00,1997-03-13T20:00:00,nd,nd,1997-03-13T23:15:00,1997-03-14T00:00:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,3,300,302.393,0,0,0,0,0.25,0,2.87,0,36.74,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.64219,0,0.002424,0,2424,0,2302.1,0,918.6,0,7.64725,0,2300.06,0,906.63,0,36.367,0,36.3685,0,17.6835,0,26.3997,0,nd,0,nd,0,43.54,0,5.895,0,8.61691,0,42.4905,0,5.7529,0,nd,0,nd,0,264.3,1,nd,0,nd,0,nd,0,nd,0,1.6790,5.9841,0.4987,nd,1997-03-13T19:15:00,1997-03-13T20:00:00,nd,nd,1997-03-13T23:15:00,1997-03-14T00:00:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,3,350,349.167,0,0,0,0,0.33,0,3.115,0,42.08,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.62929,0,0.00242366,0,2423.66,0,2306.7,0,945.9,0,7.63417,0,2304.75,0,933.854,0,36.346,0,36.3476,0,17.5689,0,26.4125,0,nd,0,nd,0,39.555,0,5.425,0,8.50645,0,38.6015,0,5.29423,0,nd,0,nd,0,142.8,1,nd,0,nd,0,nd,0,nd,0,0.9125,3.2522,0.2710,nd,1997-03-13T19:15:00,1997-03-13T20:00:00,nd,nd,1997-03-13T23:15:00,1997-03-14T00:00:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,2,400,404.042,0,0,0,0,0.17,0,3.305,0,50.1,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.62313,0,0.00242667,0,2426.67,0,2311.8,0,958,0,7.628,0,2309.92,0,945.733,0,36.327,0,36.3244,0,17.4481,0,26.4236,0,nd,0,nd,0,41.745,0,5.895,0,8.26166,0,40.7388,0,5.7529,0,nd,0,nd,0,80.4,1,nd,0,nd,0,nd,0,nd,0,1.3140,4.6832,0.3903,nd,1997-03-13T23:09:00,1997-03-13T00:20:00,nd,nd,1997-03-14T03:09:00,1997-03-13T04:20:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,2,500,508.812,nd,0,nd,0,0.17,0,3.45,0,54.11,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.60741,0,0.00243778,0,2437.78,0,2328.9,0,995.2,0,7.61278,0,2326.72,0,981.337,0,36.28,0,36.2843,0,17.2529,0,26.4404,0,nd,0,nd,0,52.59,0,7.765,0,7.90148,0,51.3223,0,7.57783,0,nd,0,nd,0,78.1,1,nd,0,nd,0,nd,0,nd,0,0.6935,3.3347,0.2779,nd,1997-03-13T23:09:00,1997-03-13T00:20:00,nd,nd,1997-03-14T03:09:00,1997-03-13T04:20:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,2,750,755.436,nd,0,nd,0,0.17,0,3.825,0,76.82,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.60006,0,0.002454,0,2454,0,2347,0,1015,0,7.60807,0,2343.81,0,994.028,0,36.241,0,36.2423,0,17.1001,0,26.4449,0,nd,0,nd,0,38.84,0,6.645,0,6.81916,0,37.9038,0,6.48482,0,nd,0,nd,0,72.2,1,nd,0,nd,0,nd,0,nd,0,1.1315,5.4408,0.4534,nd,1997-03-13T23:09:00,1997-03-13T00:20:00,nd,nd,1997-03-14T03:09:00,1997-03-13T04:20:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,2,1000,996.173,nd,0,nd,0,0.17,0,3.945,0,72.14,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.58466,0,0.00246457,0,2464.57,0,2363.3,0,1061.4,0,7.58956,0,2361.41,0,1048.13,0,36.231,0,36.2308,0,17.1023,0,26.4359,0,nd,0,nd,0,45.11,0,6.175,0,8.52281,0,44.0226,0,6.02615,0,nd,0,nd,0,59.9,1,nd,0,nd,0,nd,0,nd,0,1.3870,6.6694,0.5558,nd,1997-03-13T23:09:00,1997-03-13T00:20:00,nd,nd,1997-03-14T03:09:00,1997-03-13T04:20:00,nd,nd
17,93HG_017,CAR-017,1,13,3,1997,10.5,-64.667,2,1310,1303.16,nd,0,nd,0,0.17,0,3.97,0,73.48,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.57833,0,nd,0,nd,0,nd,0,nd,0,7.58441,0,nd,0,nd,0,36.227,0,36.2249,0,17.1425,0,26.4216,0,nd,0,nd,0,51.02,0,7.765,0,7.66559,0,49.7902,0,7.57783,0,nd,0,nd,0,86.8,1,nd,0,nd,0,nd,0,nd,0,0.9490,4.5633,0.3803,nd,1997-03-13T23:09:00,1997-03-13T00:20:00,nd,nd,1997-03-14T03:09:00,1997-03-13T04:20:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,1,1.431,4.93889,0,215.136,0,0.35,0,0.11594,0,1,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.0393,0,0.0024,0,2400,0,2080.2,0,386,0,8.04625,0,2075.88,0,378.347,0,36.872,0,36.8672,0,23.227,0,25.2843,0,nd,0,nd,0,349.38,0,41.9133,0,9.72507,0,340.958,0,40.903,0,nd,0,nd,0,99.1,1,nd,0,13.1536,0,2.86,0,0.62,0,nd,nd,nd,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,7,7.056,4.95009,0,215.61,0,1.64,0,0.1369,0,1.17,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.0406,0,0.00238866,0,2388.66,0,2069.1,0,379.1,0,8.04743,0,2064.86,0,371.741,0,36.872,0,36.8666,0,22.9965,0,25.3511,0,nd,0,nd,0,317.107,0,40.0467,0,9.23817,0,309.463,0,39.0814,0,nd,0,nd,0,105.3,1,nd,0,13.7155,0,3.05,0,0.46,0,4.6942,15.3154,1.2763,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,15,15.768,4.2279,0,184.124,0,4.47,0,0.25736,0,1.67,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9969,0,0.002391,0,2391,0,2097.7,0,419.1,0,8.00355,0,2093.84,0,411.323,0,36.861,0,36.8515,0,22.3905,0,25.5144,0,nd,0,nd,0,200.3,0,37.3,0,6.26497,0,195.472,0,36.4009,0,nd,0,nd,0,85.4,1,nd,0,7.10336,0,3.21,0,0.37,0,nd,nd,nd,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,25,25.413,3.32377,0,144.722,0,7.67,0,0.28686,0,3.01,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9398,0,0.00240875,0,2408.75,0,2147.2,0,479.9,0,7.94613,0,2143.7,0,471.478,0,36.814,0,36.8125,0,21.5967,0,25.7092,0,nd,0,nd,0,106.162,0,20,0,6.19281,0,103.603,0,19.5179,0,nd,0,nd,0,95.9,1,nd,0,1.41785,0,1.61,0,0.7,0,1.5232,4.9696,0.4141,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,35,35.854,3.26343,0,142.057,0,10.15,0,0.64818,0,2.51,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9511,0,nd,0,nd,0,nd,0,nd,0,7.95746,0,nd,0,nd,0,36.807,0,36.8203,0,20.618,0,25.9847,0,nd,0,nd,0,77.22,0,16.56,0,5.44022,0,75.3586,0,16.1608,0,nd,0,nd,0,81.3,1,nd,0,0.110764,0,0.17,0,0.63,0,nd,nd,nd,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,55,55.505,3.15861,0,137.479,0,10.59,0,0.53252,0,2.84,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9265,0,0.00240216,0,2402.16,0,2148.9,0,465.3,0,7.93421,0,2144.48,0,455.33,0,36.71,0,36.743,0,19.9799,0,26.0974,0,nd,0,nd,0,40.895,0,8.325,0,5.73103,0,39.9092,0,8.12433,0,nd,0,nd,0,106.8,1,nd,0,0.118128,0,0.06,0,0.3,0,1.0551,3.4426,0.2869,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,75,75.189,3.16701,0,137.842,0,14.56,0,0.54466,0,3.17,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9216,0,0.00240137,0,2401.37,0,2150.8,0,469.1,0,7.9278,0,2147.39,0,461.153,0,36.725,0,36.7246,0,19.8618,0,26.1146,0,nd,0,nd,0,28.32,0,6.735,0,4.90572,0,27.6374,0,6.57266,0,nd,0,nd,0,182.7,1,nd,0,0,0,0.06,0,0.35,0,0.6522,2.1279,0.1773,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,1,100,101.461,2.10332,0,91.5373,0,14.59,0,0.7753,0,7.18,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.8297,0,0.00237776,0,2377.76,0,2176.6,0,578.9,0,7.83542,0,2173.8,0,570.079,0,36.589,0,36.5861,0,19.0929,0,26.2101,0,nd,0,nd,0,40.96,0,8.515,0,5.61206,0,39.9727,0,8.30975,0,nd,0,nd,0,79.4,1,nd,0,0.152247,0,0.06,0,0.11,0,0.7214,2.3538,0.1961,4,1997-04-15T13:34:00,1997-04-15T14:00:00,1997-04-15T05:22:00,1997-04-15T05:47:00,1997-04-15T17:34:00,1997-04-15T18:00:00,1997-04-15T09:22:00,1997-04-15T09:47:00
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,3,130,129.982,2.48961,0,108.343,0,14.47,0,0.81746,0,5.68,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.8548,0,0.00237708,0,2377.08,0,2163.8,0,533.2,0,7.86142,0,2160.49,0,523.708,0,36.543,0,36.5397,0,18.7418,0,26.2648,0,nd,0,nd,0,32.795,0,6.27,0,6.10221,0,32.0045,0,6.11886,0,nd,0,nd,0,99.3,1,nd,0,nd,0,nd,0,nd,0,0.6217,2.1398,0.1783,nd,1997-04-15T16:52:00,1997-04-15T17:21:00,nd,nd,1997-04-15T20:52:00,1997-04-15T21:21:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,3,160,161.3,2.27687,0,99.0803,0,6.68,0,0.95338,0,7.18,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.8298,0,0.002384,0,2384,0,2182.8,0,564.6,0,7.83558,0,2179.96,0,555.794,0,36.492,0,36.4888,0,18.3989,0,26.3129,0,nd,0,nd,0,25.415,0,4.96,0,5.97799,0,24.8024,0,4.84044,0,nd,0,nd,0,115.5,1,nd,0,nd,0,nd,0,nd,0,0.5636,1.9397,0.1616,nd,1997-04-15T16:52:00,1997-04-15T17:21:00,nd,nd,1997-04-15T20:52:00,1997-04-15T21:21:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,3,200,200.61,0.118705,0,5.16531,0,0.84,0,1.83178,0,24.22,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6507,0,0.00240192,0,2401.92,0,2278.3,0,900.2,0,7.65549,0,2276.41,0,889.01,0,36.414,0,36.4117,0,17.9599,0,26.3638,0,nd,0,nd,0,20.025,0,3.835,0,6.09192,0,19.5423,0,3.74256,0,nd,0,nd,0,130,1,nd,0,nd,0,nd,0,nd,0,0.7893,2.7165,0.2264,nd,1997-04-15T16:52:00,1997-04-15T17:21:00,nd,nd,1997-04-15T20:52:00,1997-04-15T21:21:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,3,230,231.586,0.0683198,0,2.97281,0,0.45,0,2.1441,0,28.39,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6446,0,0.00240458,0,2404.58,0,2283.1,0,911.1,0,7.6495,0,2281.12,0,899.35,0,36.392,0,36.3896,0,17.8281,0,26.3795,0,nd,0,nd,0,52.49,0,10.01,0,6.11772,0,51.2247,0,9.76871,0,nd,0,nd,0,77.6,1,nd,0,nd,0,nd,0,nd,0,4.5972,15.8223,1.3185,nd,1997-04-15T16:52:00,1997-04-15T17:21:00,nd,nd,1997-04-15T20:52:00,1997-04-15T21:21:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,3,250,251.411,0,0,0,0,-0.03,1,2.83756,0,30.23,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6451,0,0.00241662,0,2416.62,0,2293.8,0,912.4,0,7.6502,0,2291.81,0,900.122,0,36.385,0,36.3805,0,17.7755,0,26.3856,0,nd,0,nd,0,41.255,0,6.735,0,7.14637,0,40.2606,0,6.57266,0,nd,0,nd,0,110,1,nd,0,nd,0,nd,0,nd,0,2.0217,7.2056,0.6005,nd,1997-04-15T16:52:00,1997-04-15T17:21:00,nd,nd,1997-04-15T20:52:00,1997-04-15T21:21:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,3,300,301.733,0,0,0,0,-0.02,1,2.86754,0,35.07,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6375,0,0.002415,0,2415,0,2295.3,0,925.1,0,7.64245,0,2293.36,0,913.282,0,36.359,0,36.3561,0,17.6433,0,26.3994,0,nd,0,nd,0,37.14,0,6.08,0,7.12664,0,36.2448,0,5.93344,0,nd,0,nd,0,79.9,1,nd,0,nd,0,nd,0,nd,0,1.2601,4.4912,0.3743,nd,1997-04-15T16:52:00,1997-04-15T17:21:00,nd,nd,1997-04-15T20:52:00,1997-04-15T21:21:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,3,350,357.647,0,0,0,0,-0.01,1,3.04298,0,38.74,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6266,0,0.002427,0,2427,0,2311.2,0,952.2,0,7.6311,0,2309.42,0,941.019,0,36.335,0,36.3321,0,17.5188,0,26.4115,0,nd,0,nd,0,33.81,0,5.705,0,6.91411,0,32.995,0,5.56748,0,nd,0,nd,0,86.8,1,nd,0,nd,0,nd,0,nd,0,1.0233,3.6472,0.3039,nd,1997-04-15T16:52:00,1997-04-15T17:21:00,nd,nd,1997-04-15T20:52:00,1997-04-15T21:21:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,2,400,405.056,0,0,0,0,-0.02,1,3.0825,0,44.09,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6283,0,nd,0,nd,0,nd,0,nd,0,7.63305,0,nd,0,nd,0,36.324,0,36.319,0,17.457,0,26.4166,0,nd,0,nd,0,63.4,0,9.075,0,8.1506,0,61.8718,0,8.85625,0,nd,0,nd,0,94.1,1,nd,0,nd,0,nd,0,nd,0,1.3335,4.7528,0.3961,nd,1997-04-15T20:38:00,1997-04-15T21:41:00,nd,nd,1997-04-16T00:38:00,1997-04-16T01:41:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,2,500,501.579,nd,0,nd,0,0.01,0,3.37958,0,52.1,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.6202,0,0.00244189,0,2441.89,0,2327.9,0,965.5,0,7.62516,0,2325.9,0,953.058,0,36.286,0,36.2828,0,17.2894,0,26.4295,0,nd,0,nd,0,30.87,0,4.865,0,7.40288,0,30.1259,0,4.74773,0,nd,0,nd,0,110.9,1,nd,0,nd,0,nd,0,nd,0,0.8668,4.1683,0.3474,nd,1997-04-15T20:38:00,1997-04-15T21:41:00,nd,nd,1997-04-16T00:38:00,1997-04-16T01:41:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,2,750,750.539,nd,0,nd,0,0,0,3.72118,0,64.13,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.5999,0,0.002457,0,2457,0,2350.3,0,1017.4,0,7.60536,0,2348.13,0,1003.07,0,36.241,0,36.2368,0,17.1124,0,26.437,0,nd,0,nd,0,30.215,0,4.585,0,7.6883,0,29.4867,0,4.47448,0,nd,0,nd,0,194.1,1,nd,0,nd,0,nd,0,nd,0,0.8225,3.9552,0.3296,nd,1997-04-15T20:38:00,1997-04-15T21:41:00,nd,nd,1997-04-16T00:38:00,1997-04-16T01:41:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,2,1000,1000.09,nd,0,nd,0,0.01,0,3.64668,0,70.14,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.5895,0,0.00246466,0,2464.66,0,2361.8,0,1048.8,0,7.59426,0,2360.01,0,1035.66,0,36.231,0,36.2255,0,17.1051,0,26.43,0,nd,0,nd,0,43.02,0,6.27,0,8.00478,0,41.983,0,6.11886,0,nd,0,nd,0,112.9,1,nd,0,nd,0,nd,0,nd,0,0.9361,4.5012,0.3751,nd,1997-04-15T20:38:00,1997-04-15T21:41:00,nd,nd,1997-04-16T00:38:00,1997-04-16T01:41:00,nd,nd
18,93HG_018,CAR-018,1,15,4,1997,10.683,-64.367,2,1310,1309.51,nd,0,nd,0,0.01,0,3.9166,0,71.48,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.5745,0,0.002486,0,2486,0,2388.3,0,1101.6,0,7.57941,0,2386.4,0,1087.65,0,36.194,1,36.2211,0,17.1428,0,26.4176,0,nd,0,nd,0,67.29,0,7.67,0,10.2353,0,65.668,0,7.48512,0,nd,0,nd,0,121,1,nd,0,nd,0,nd,0,nd,0,0.9125,4.3880,0.3657,nd,1997-04-15T20:38:00,1997-04-15T21:41:00,nd,nd,1997-04-16T00:38:00,1997-04-16T01:41:00,nd,nd
19,93HG_019,CAR-019,2,10,5,1997,10.5,-64.667,1,1,1.636,5.00265,0,217.994,0,0.39,0,0.14424,0,2.35,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.072,0,0.002387,0,2387,0,2048.2,0,365.5,0,8.07797,0,2044.39,0,359.202,0,36.797,0,36.7962,0,24.3277,0,24.9053,0,nd,0,nd,0,234.24,0,26.29,0,10.3948,0,228.594,0,25.6563,0,nd,0,nd,0,76,0,nd,0,6.98667,0,1.5,0,1.32,0,BM_master,BM_master,BM_master,4,1997-05-10T16:20:00,1997-05-10T16:48:00,1997-05-10T05:36:00,1997-05-10T06:09:00,1997-05-10T20:20:00,1997-05-10T20:48:00,1997-05-10T09:36:00,1997-05-10T10:09:00
19,93HG_019,CAR-019,2,10,5,1997,10.5,-64.667,1,7,7.307,nd,0,nd,0,1.67,0,0.20326,0,1.51,0,nd,0,nd,0,nd,0,nd,0,nd,0,8.0675,0,0.0023959,0,2395.9,0,2059.1,0,365.5,0,8.07307,0,2055.55,0,359.623,0,36.794,0,36.7915,0,23.908,0,25.0272,0,nd,0,nd,0,266.415,0,47.155,0,6.5914,0,259.993,0,46.0183,0,nd,0,nd,0,81.5,0,nd,0,14.3746,0,1.74,0,1.14,0,BM_master,BM_master,BM_master,4,1997-05-10T16:20:00,1997-05-10T16:48:00,1997-05-10T05:36:00,1997-05-10T06:09:00,1997-05-10T20:20:00,1997-05-10T20:48:00,1997-05-10T09:36:00,1997-05-10T10:09:00
19,93HG_019,CAR-019,2,10,5,1997,10.5,-64.667,1,15,15.848,3.5683,0,155.402,0,4.09,0,0.33898,0,3.53,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9593,0,0.00239485,0,2394.85,0,2123.7,0,465.9,0,7.96443,0,2120.79,0,459.302,0,36.756,0,36.8129,0,22.3503,0,25.4982,0,nd,0,nd,0,177.96,0,28.725,0,7.22785,0,173.67,0,28.0326,0,nd,0,nd,0,112.3,1,nd,0,6.53639,0,1.22,0,1.27,0,BM_master,BM_master,BM_master,4,1997-05-10T16:20:00,1997-05-10T16:48:00,1997-05-10T05:36:00,1997-05-10T06:09:00,1997-05-10T20:20:00,1997-05-10T20:48:00,1997-05-10T09:36:00,1997-05-10T10:09:00
19,93HG_019,CAR-019,2,10,5,1997,10.5,-64.667,1,25,24.798,3.57714,0,155.766,0,8.09,0,0.4285,0,3.36,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9691,0,0.00239211,0,2392.11,0,2114.7,0,447.1,0,7.97422,0,2111.71,0,440.838,0,36.878,0,36.8814,0,22.0621,0,25.6318,0,nd,0,nd,0,105.54,0,19.18,0,6.41971,0,102.996,0,18.7177,0,nd,0,nd,0,73.1,0,nd,0,0.644561,0,0.6,0,0.77,0,BM_master,BM_master,BM_master,4,1997-05-10T16:20:00,1997-05-10T16:48:00,1997-05-10T05:36:00,1997-05-10T06:09:00,1997-05-10T20:20:00,1997-05-10T20:48:00,1997-05-10T09:36:00,1997-05-10T10:09:00
19,93HG_019,CAR-019,2,10,5,1997,10.5,-64.667,1,35,34.898,3.49173,0,152.03,0,10.37,0,0.35398,0,3.02,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9579,0,0.00238485,0,2384.85,0,2114.6,0,451.9,0,7.9633,0,2111.59,0,445.234,0,36.854,0,36.8725,0,21.6243,0,25.7482,0,nd,0,nd,0,75.62,0,13.38,0,6.59367,0,73.7972,0,13.0575,0,nd,0,nd,0,70.3,0,nd,0,0.535974,0,0.25,0,0.61,0,BM_master,BM_master,BM_master,4,1997-05-10T16:20:00,1997-05-10T16:48:00,1997-05-10T05:36:00,1997-05-10T06:09:00,1997-05-10T20:20:00,1997-05-10T20:48:00,1997-05-10T09:36:00,1997-05-10T10:09:00
19,93HG_019,CAR-019,2,10,5,1997,10.5,-64.667,1,55,55.016,3.0735,0,133.804,0,10.62,0,0.45658,0,5.54,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9235,0,0.00239655,0,2396.55,0,2144.7,0,488.1,0,7.92834,0,2142.04,0,481.709,0,36.819,0,36.816,0,21.0419,0,25.8671,0,nd,0,nd,0,62.325,0,12.255,0,5.93329,0,60.8227,0,11.9596,0,nd,0,nd,0,66.1,0,nd,0,0,0,0.11,0,0.28,0,BM_master,BM_master,BM_master,4,1997-05-10T16:20:00,1997-05-10T16:48:00,1997-05-10T05:36:00,1997-05-10T06:09:00,1997-05-10T20:20:00,1997-05-10T20:48:00,1997-05-10T09:36:00,1997-05-10T10:09:00
19,93HG_019,CAR-019,2,10,5,1997,10.5,-64.667,1,75,75.2,2.9822,0,129.822,0,14.62,0,0.49704,0,5.21,0,nd,0,nd,0,nd,0,nd,0,nd,0,7.9123,0,0.00238725,0,2387.25,0,2142.1,0,496.6,0,7.91718,0,2139.45,0,489.967,0,36.822,0,36.8113,0,20.8009,0,25.9292,0,nd,0,nd,0,46.905,0,7.205,0,7.59507,0,45.7744,0,7.03133,0,nd,0,nd,0,60.3,0,nd,0,0,0,0.09,0,0.19,0,BM_master,BM_master,BM_master,4,1997-05-10T16:20:00,1997-05-10T16:48:00,1997-05-10T05:36:00,1997-05-10T06:09:00,1997-05-10T20:20:00,1997-05-10T20:48:00,1997-05-10T09:36:00,1997-05-10T10:09:00
