Cruise_ID1,Cruise_ID2,Cruise_number,leg,cast,Date,Analyzed_by,lon_n,lat_n,lon,lat,year,month,day,depth_bottom,Date_time_local,time_start_local,time_end_local,time_start_UTC,time_end_UTC,Date_time_UTC,sample_number,depth,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,alpha_beta_Car,alpha_Car,beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,Chl_a_allom,Chl_a_prime,MV_Chl_b,DV_Chl_b,Chl_c1,Chl_c2,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Anth,Gyro,TChl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_TChla,PSC_Tcar,PPC_Tcar,TChl_Tcar,PPC_Tpg,PSP_Tpg,TChla_Tpg,mPF,nPF,pPF,Fluor_Chl_a,Fluor_Phaeo,Comments
93HG_136,CAR-136,136,1,4,20070807,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6635,10.5075,2007,8,7,1380,2007-08-07T04:48:00,04:48,05:09,08:48,09:09,2007-08-07T08:48:00,C136_1_4_12,100,0.495,0.267,0.128,0.043,nd,nd,0.05,0.121,0.011,0.009,0.0,0.036,0.011,0.023,0.389,0.106,0.0,nd,nd,0.081,0.186,0.008,0.05,nd,0.071,0.0,0.006,0.002,0.009,0.013,0.0,nd,0.0,0.89,0.087,0.217,1.108,nd,0.707,1.202,0.519,1.428,nd,nd,nd,0.072,0.921,0.412,0.09,0.35,0.559,0.25,0.56,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_1,1,0.139,0.012,0.015,0.016,nd,nd,0.005,0.016,0.0,0.004,0.0,0.006,0.003,0.086,0.086,0.053,0.0,nd,nd,0.006,0.005,0.002,0.007,nd,0.006,0.0,0.0,0.001,0.002,0.0,0.0,nd,0.0,0.165,0.107,0.03,0.196,nd,0.164,0.303,0.129,1.183,nd,nd,nd,0.352,0.645,0.458,0.074,0.162,0.764,0.11,0.07,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_2,1,0.143,0.012,0.014,0.016,nd,nd,0.004,0.015,0.0,0.004,0.0,0.006,0.003,0.086,0.088,0.054,0.001,nd,nd,0.006,0.006,0.002,0.007,nd,0.005,0.0,0.0,0.001,0.0,0.0,0.0,nd,0.0,0.169,0.105,0.029,0.197,nd,0.161,0.303,0.126,1.124,nd,nd,nd,0.347,0.65,0.471,0.072,0.155,0.773,0.11,0.07,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_3,7,0.142,0.011,0.01,0.014,nd,nd,0.002,0.009,0.0,0.003,0.0,0.004,0.008,0.079,0.086,0.055,0.002,nd,nd,0.005,0.006,0.002,0.006,nd,0.003,0.0,0.0,0.0,0.002,0.002,0.0,nd,0.0,0.163,0.096,0.022,0.185,nd,0.139,0.281,0.112,0.973,nd,nd,nd,0.342,0.658,0.507,0.1,0.099,0.802,0.12,0.07,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_5,15,0.165,0.011,0.012,0.018,nd,nd,0.003,0.012,0.0,0.003,0.0,0.005,0.004,0.085,0.104,0.054,0.007,nd,nd,0.005,0.005,0.002,0.006,nd,0.004,0.0,0.0,0.001,0.002,0.003,0.0,nd,0.0,0.188,0.105,0.025,0.213,nd,0.154,0.319,0.12,0.93,nd,nd,nd,0.33,0.668,0.518,0.077,0.131,0.792,0.14,0.08,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_7,25,0.274,0.023,0.026,0.029,nd,nd,0.008,0.031,0.001,0.006,0.0,0.011,0.007,0.094,0.19,0.081,0.003,nd,nd,0.012,0.011,0.003,0.012,nd,0.011,0.0,0.0,0.001,0.003,0.004,0.002,nd,0.0,0.324,0.13,0.056,0.38,nd,0.238,0.512,0.174,0.868,nd,nd,nd,0.253,0.742,0.535,0.1,0.228,0.672,0.2,0.15,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_9,35,0.367,0.119,0.063,0.006,nd,nd,0.027,0.053,0.001,0.005,0.0,0.023,0.01,0.025,0.313,0.054,0.0,nd,nd,0.09,0.028,0.008,0.023,nd,0.032,0.0,0.002,0.002,0.031,0.033,0.0,nd,0.0,0.548,0.037,0.112,0.661,nd,0.336,0.702,0.257,0.916,nd,nd,nd,0.053,0.941,0.522,0.127,0.314,0.558,0.26,0.37,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_8,40,1.023,0.222,0.175,0.048,nd,nd,0.05,0.271,0.042,0.021,0.0,0.07,0.043,0.031,0.949,0.071,0.003,nd,nd,0.174,0.048,0.015,0.093,nd,0.067,0.0,0.014,0.004,0.013,0.042,0.0,nd,0.0,1.42,0.143,0.434,1.855,nd,0.992,2.015,0.73,0.97,nd,nd,nd,0.071,0.92,0.508,0.154,0.499,0.347,0.751,0.89,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_10,55,0.3,0.096,0.076,0.02,nd,nd,0.02,0.047,0.004,0.006,0.0,0.07,0.008,0.012,0.258,0.04,0.003,nd,nd,0.037,0.059,0.004,0.03,nd,0.041,0.0,0.003,0.001,0.006,0.02,0.0,nd,0.0,0.472,0.043,0.146,0.618,nd,0.365,0.665,0.259,1.215,nd,nd,nd,0.065,0.93,0.451,0.303,0.278,0.419,0.26,0.4,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_11,75,0.215,0.119,0.049,0.022,nd,nd,0.025,0.045,0.001,0.004,0.0,0.033,0.0,0.01,0.166,0.049,0.0,nd,nd,0.023,0.096,0.005,0.019,nd,0.025,0.0,0.0,0.0,0.0,0.008,0.0,nd,0.0,0.383,0.037,0.104,0.486,nd,0.309,0.524,0.234,1.438,nd,nd,nd,0.071,0.929,0.41,0.143,0.307,0.551,0.12,0.37,None
93HG_137,CAR-137,137,1,4,20070904,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6705,10.5,2007,9,4,1380,2007-09-04T05:09:00,05:09,05:44,09:09,09:44,2007-09-04T09:09:00,C137_1_4_12,100,0.037,0.017,0.011,0.003,nd,nd,0.006,0.009,0.0,0.001,0.0,0.009,0.0,0.001,0.032,0.005,0.0,nd,nd,0.003,0.014,0.0,0.004,nd,0.006,0.0,0.0,0.0,0.0,0.003,0.0,nd,0.0,0.065,0.006,0.023,0.088,nd,0.057,0.094,0.041,1.507,nd,nd,nd,0.061,0.939,0.399,0.214,0.345,0.441,0.03,0.09,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_1,1,0.133,0.01,0.011,0.015,nd,nd,0.002,0.01,-9999.0,0.003,-9999.0,0.005,0.005,0.076,0.065,0.068,-9999.0,nd,nd,0.002,0.008,nd,nd,0.007,0.004,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.154,0.094,0.022,0.176,0.116,0.137,0.27,0.108,1.03,0.19,0.81,1.33,0.35,0.65,0.49,0.09,0.11,0.8,0.09,0.08,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_1,1,0.127,0.009,0.011,0.014,nd,nd,0.002,0.01,-9999.0,0.002,-9999.0,0.005,0.005,0.073,0.062,0.065,-9999.0,nd,nd,0.002,0.007,nd,nd,0.007,0.004,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.147,0.089,0.022,0.169,0.111,0.131,0.258,0.104,1.03,0.2,0.8,1.32,0.34,0.66,0.49,0.1,0.12,0.79,0.09,0.08,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_3,7,0.127,0.01,0.011,0.013,nd,nd,0.002,0.009,-9999.0,0.002,-9999.0,0.003,0.006,0.074,0.061,0.066,-9999.0,nd,nd,0.002,0.008,nd,nd,0.007,0.004,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.148,0.089,0.02,0.168,0.109,0.13,0.257,0.104,1.02,0.18,0.82,1.36,0.35,0.65,0.49,0.09,0.11,0.81,0.09,0.08,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_5,15,0.167,0.015,0.013,0.019,nd,nd,0.003,0.011,-9999.0,0.003,-9999.0,0.003,0.009,0.102,0.065,0.102,-9999.0,nd,nd,0.003,0.012,nd,nd,0.009,0.004,-9999.0,-9999.0,-9999.0,0.003,-9999.0,-9999.0,nd,-9999.0,0.195,0.124,0.026,0.221,0.15,0.178,0.345,0.143,1.07,0.17,0.83,1.3,0.36,0.64,0.48,0.08,0.1,0.82,0.07,0.13,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_7,25,0.191,0.031,0.024,0.021,nd,nd,0.007,0.026,-9999.0,0.004,-9999.0,0.006,0.005,0.065,0.102,0.089,-9999.0,nd,nd,0.009,0.022,nd,nd,0.013,0.011,-9999.0,-9999.0,-9999.0,0.002,-9999.0,-9999.0,nd,-9999.0,0.246,0.09,0.044,0.29,0.134,0.189,0.38,0.14,0.99,0.33,0.67,1.84,0.24,0.76,0.5,0.08,0.24,0.69,0.16,0.18,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_9,35,0.674,0.187,0.121,0.03,nd,nd,0.024,0.132,0.014,0.011,-9999.0,0.022,0.011,0.032,0.617,0.053,0.004,nd,nd,0.154,0.033,nd,nd,0.052,0.069,-9999.0,0.021,0.005,0.009,0.025,-9999.0,nd,-9999.0,0.982,0.087,0.189,1.171,0.276,0.584,1.258,0.422,0.87,0.68,0.32,3.56,0.07,0.93,0.54,0.08,0.4,0.52,0.37,0.56,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_8,45,0.592,0.177,0.138,0.038,nd,nd,0.038,0.142,0.014,0.011,-9999.0,0.031,0.015,0.035,0.493,0.099,-9999.0,nd,nd,0.076,0.101,nd,nd,0.06,0.078,-9999.0,0.009,0.003,0.009,0.031,-9999.0,nd,-9999.0,0.907,0.098,0.226,1.133,0.324,0.639,1.231,0.452,1.08,0.7,0.3,2.8,0.08,0.92,0.48,0.1,0.43,0.47,0.385,0.73,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_10,55,0.566,0.193,0.146,0.043,nd,nd,0.048,0.14,0.012,0.011,-9999.0,0.039,0.012,0.037,0.45,0.116,-9999.0,nd,nd,0.056,0.137,nd,nd,0.062,0.084,-9999.0,0.005,0.002,0.01,0.028,-9999.0,nd,-9999.0,0.905,0.103,0.239,1.144,0.342,0.681,1.247,0.481,1.2,0.7,0.3,2.65,0.08,0.92,0.45,0.11,0.42,0.48,0.38,0.69,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_11,75,0.664,0.202,0.198,0.048,nd,nd,0.055,0.079,0.003,0.015,-9999.0,0.207,0.009,0.02,0.561,0.097,0.006,nd,nd,0.025,0.177,nd,nd,0.074,0.124,-9999.0,0.003,0.001,0.032,0.101,-9999.0,nd,-9999.0,1.064,0.086,0.35,1.414,0.436,0.836,1.5,0.575,1.26,0.8,0.2,2.44,0.06,0.94,0.44,0.38,0.24,0.39,0.5,1.05,None
93HG_138,CAR-138,138,1,4,20071019,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6686,10.5116,2007,10,19,1380,2007-10-09T04:36:00,04:36,05:16,08:36,09:16,2007-10-09T08:36:00,C138_1_4_12,100,0.058,0.029,0.018,0.005,nd,nd,0.006,0.01,-9999.0,0.001,-9999.0,0.012,-9999.0,0.002,0.048,0.01,-9999.0,nd,nd,0.003,0.026,nd,nd,0.008,0.01,-9999.0,-9999.0,-9999.0,0.003,0.005,-9999.0,nd,-9999.0,0.105,0.008,0.028,0.133,0.036,0.083,0.141,0.059,1.43,0.78,0.22,2.92,0.06,0.94,0.41,0.2,0.27,0.53,0.06,0.15,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_1,1,0.131,0.01,0.013,0.013,nd,nd,0.003,0.01,-9999.0,0.002,-9999.0,0.005,0.004,0.065,0.073,0.058,-9999.0,nd,nd,0.003,0.007,nd,nd,0.008,0.005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.154,0.08,0.022,0.176,0.102,0.125,0.256,0.097,0.95,0.22,0.78,1.51,0.31,0.69,0.51,0.09,0.13,0.77,0.13,0.11,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_3,7,0.138,0.012,0.013,0.014,nd,nd,0.003,0.012,-9999.0,0.002,-9999.0,0.004,0.004,0.069,0.077,0.061,-9999.0,nd,nd,0.004,0.008,nd,nd,0.008,0.005,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.163,0.085,0.023,0.186,0.108,0.133,0.271,0.104,0.96,0.21,0.79,1.51,0.31,0.69,0.51,0.08,0.14,0.78,0.13,0.11,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_5,15,0.147,0.012,0.011,0.014,nd,nd,0.003,0.011,-9999.0,0.002,-9999.0,0.003,0.006,0.064,0.082,0.065,-9999.0,nd,nd,0.004,0.008,nd,nd,0.008,0.003,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.17,0.08,0.023,0.193,0.103,0.126,0.273,0.099,0.86,0.22,0.78,1.65,0.29,0.71,0.54,0.09,0.14,0.77,0.14,0.15,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_7,25,0.26,0.028,0.026,0.024,nd,nd,0.008,0.025,0.002,0.004,-9999.0,0.005,0.008,0.061,0.198,0.061,-9999.0,nd,nd,0.01,0.018,nd,nd,0.014,0.012,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.314,0.091,0.046,0.36,0.137,0.191,0.451,0.137,0.73,0.34,0.66,2.29,0.2,0.8,0.58,0.09,0.26,0.65,0.3,0.23,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_9,35,0.43,0.059,0.088,0.025,nd,nd,0.032,0.096,0.004,0.01,-9999.0,0.019,0.014,0.041,0.388,0.042,-9999.0,nd,nd,0.039,0.02,nd,nd,0.04,0.048,-9999.0,0.005,0.002,0.005,0.012,-9999.0,nd,-9999.0,0.577,0.08,0.161,0.738,0.241,0.388,0.818,0.265,0.9,0.67,0.33,2.39,0.1,0.9,0.53,0.12,0.5,0.38,0.42,0.39,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_10,55,0.83,0.187,0.191,0.044,nd,nd,0.06,0.192,0.013,0.017,-9999.0,0.069,0.016,0.045,0.75,0.077,0.003,nd,nd,0.124,0.063,nd,nd,0.081,0.11,0.002,0.019,0.005,0.013,0.043,-9999.0,nd,-9999.0,1.208,0.119,0.337,1.545,0.456,0.834,1.664,0.582,1.0,0.74,0.26,2.65,0.07,0.93,0.5,0.15,0.46,0.4,0.52,0.93,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_11,75,0.166,0.084,0.048,0.015,nd,nd,0.013,0.038,-9999.0,0.004,-9999.0,0.026,-9999.0,0.006,0.13,0.036,-9999.0,nd,nd,0.006,0.078,nd,nd,0.018,0.03,-9999.0,-9999.0,-9999.0,0.004,0.014,-9999.0,nd,-9999.0,0.298,0.025,0.077,0.375,0.102,0.234,0.4,0.167,1.41,0.75,0.25,2.92,0.06,0.94,0.42,0.16,0.31,0.54,0.15,0.35,None
93HG_140,CAR-140,140,1,4,20071211,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6833,10.472,2007,12,11,1380,2007-12-11T04:23:00,04:23,04:47,08:52,09:16,2007-12-11T08:53:00,C140_1_4_12,100,0.029,0.006,0.007,0.002,nd,nd,0.002,0.004,-9999.0,0.001,-9999.0,0.01,-9999.0,0.001,0.027,0.002,-9999.0,nd,nd,0.001,0.005,nd,nd,0.003,0.004,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.042,0.004,0.016,0.058,0.02,0.033,0.062,0.023,1.14,0.8,0.2,2.1,0.06,0.94,0.47,0.43,0.26,0.3,0.03,0.07,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_1,1,0.204,0.008,0.021,0.018,nd,nd,0.004,0.02,0.001,0.004,-9999.0,0.015,0.002,0.064,0.199,0.003,0.002,nd,nd,0.008,-9999.0,nd,nd,0.012,0.009,-9999.0,-9999.0,0.001,0.002,0.011,-9999.0,nd,-9999.0,0.233,0.087,0.041,0.274,0.128,0.157,0.361,0.114,0.77,0.32,0.68,1.82,0.24,0.76,0.57,0.15,0.22,0.63,0.22,0.15,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_3,7,0.218,0.009,0.022,0.018,nd,nd,0.005,0.022,0.001,0.005,-9999.0,0.018,0.002,0.064,0.213,0.003,0.002,nd,nd,0.009,-9999.0,nd,nd,0.012,0.01,-9999.0,-9999.0,0.001,0.003,0.013,-9999.0,nd,-9999.0,0.249,0.088,0.047,0.296,0.135,0.166,0.384,0.121,0.76,0.35,0.65,1.84,0.23,0.77,0.57,0.17,0.23,0.6,0.33,0.17,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_5,15,0.307,0.017,0.038,0.022,nd,nd,0.008,0.037,0.004,0.006,-9999.0,0.024,0.006,0.056,0.3,0.002,0.005,nd,nd,0.017,-9999.0,nd,nd,0.02,0.018,0.001,0.003,0.001,0.004,0.021,-9999.0,nd,-9999.0,0.362,0.088,0.075,0.437,0.163,0.218,0.525,0.152,0.71,0.46,0.54,2.22,0.17,0.83,0.58,0.2,0.32,0.48,0.17,0.15,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_8,20,0.609,0.039,0.157,0.022,nd,nd,0.023,0.115,0.026,0.016,-9999.0,0.115,0.015,0.019,0.584,0.005,0.02,nd,nd,0.039,-9999.0,nd,nd,0.078,0.079,0.001,0.005,0.003,0.011,0.055,-9999.0,nd,-9999.0,0.805,0.083,0.268,1.073,0.351,0.547,1.156,0.352,0.9,0.76,0.24,2.29,0.07,0.93,0.53,0.37,0.47,0.16,0.539,0.428,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_7,25,0.476,0.043,0.113,0.015,nd,nd,0.01,0.055,0.014,0.012,0.001,0.129,0.008,0.009,0.449,0.005,0.023,nd,nd,0.036,0.007,nd,nd,0.056,0.057,-9999.0,0.004,0.002,0.015,0.06,-9999.0,nd,-9999.0,0.632,0.051,0.202,0.834,0.253,0.409,0.885,0.268,0.86,0.8,0.2,2.5,0.06,0.94,0.54,0.51,0.29,0.19,0.52,0.5,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_9,35,0.607,0.026,0.153,0.015,nd,nd,0.006,0.019,0.005,0.014,0.001,0.213,0.007,0.004,0.546,0.007,0.055,nd,nd,0.016,0.01,nd,nd,0.068,0.085,-9999.0,0.002,-9999.0,0.03,0.105,-9999.0,nd,-9999.0,0.786,0.039,0.245,1.031,0.284,0.463,1.07,0.28,0.76,0.86,0.14,2.77,0.04,0.96,0.57,0.79,0.11,0.11,0.45,0.48,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_10,55,0.162,0.017,0.037,0.007,nd,nd,0.004,0.011,0.001,0.005,-9999.0,0.059,0.002,0.002,0.143,0.006,0.012,nd,nd,0.004,0.013,nd,nd,0.018,0.019,-9999.0,-9999.0,-9999.0,0.03,0.119,-9999.0,nd,-9999.0,0.216,0.015,0.076,0.292,0.091,0.145,0.307,0.096,0.9,0.84,0.16,2.37,0.05,0.95,0.53,0.64,0.17,0.2,0.28,0.57,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_11,75,0.06,0.018,0.015,0.004,nd,nd,0.004,0.011,-9999.0,0.002,-9999.0,0.017,-9999.0,0.002,0.054,0.006,-9999.0,nd,nd,0.003,0.015,nd,nd,0.007,0.008,-9999.0,-9999.0,-9999.0,0.01,0.051,-9999.0,nd,-9999.0,0.093,0.008,0.032,0.125,0.04,0.073,0.133,0.052,1.22,0.8,0.2,2.33,0.06,0.94,0.45,0.33,0.29,0.38,0.13,0.31,None
93HG_141,CAR-141,141,1,4,20080110,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.667,10.492,2008,1,10,1380,2008-01-10T04:30:00,04:30,04:54,08:59,09:23,2008-01-10T09:00:00,C141_1_4_12,100,0.023,0.005,0.006,0.001,nd,nd,0.001,0.004,-9999.0,0.001,-9999.0,0.006,0.005,0.001,0.023,-9999.0,-9999.0,nd,nd,0.001,0.004,nd,nd,0.003,0.003,-9999.0,-9999.0,-9999.0,0.004,0.008,-9999.0,nd,-9999.0,0.034,0.003,0.016,0.05,0.019,0.03,0.053,0.022,1.3,0.84,0.16,1.79,0.06,0.94,0.43,0.5,0.23,0.27,0.03,0.1,None
93HG_142,CAR-142,142,1,4,20080212,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.6706,10.4928,2008,2,12,1380,2008-02-12T05:00:00,05:00,05:29,09:29,09:58,2008-02-12T09:30:00,C142_1_4_1,1,1.064,0.126,0.192,0.066,nd,nd,0.027,0.177,0.037,0.019,0.002,0.094,0.021,0.112,1.028,0.03,0.006,nd,nd,0.107,0.019,nd,nd,0.1,0.092,0.003,0.016,0.008,0.012,0.037,-9999.0,nd,-9999.0,1.382,0.236,0.319,1.701,0.555,0.873,1.937,0.594,0.82,0.57,0.43,2.49,0.12,0.88,0.55,0.19,0.41,0.4,0.91,0.65,None
